audio_list_secs,secWise_labs
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F08_sx362_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F08_sx362_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F08_sx362_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F08_sx362_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F08_sx362_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F08_sx362_8,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1974_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1974_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1974_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1974_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1974_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1974_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1974_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1974_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1979_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1979_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1979_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1979_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1979_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1979_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1979_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1979_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si1979_8,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2002_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2002_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2002_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2002_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2002_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2002_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2002_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2002_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2009_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2009_1,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2009_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2009_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2009_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2009_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2009_6,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2009_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2009_8,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2009_9,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2020_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2020_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2020_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2020_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2020_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2020_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2020_6,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2020_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2020_8,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2020_9,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2056_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2056_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2056_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2056_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2056_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2056_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2056_6,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2056_7,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2056_8,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2056_9,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2056_10,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2076_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2076_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2076_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2076_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2076_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2076_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2076_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2078_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2078_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2078_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2078_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2078_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2078_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2078_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2078_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2078_8,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2111_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2111_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2111_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2111_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2111_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2111_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2111_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2146_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2146_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2146_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2146_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2146_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2146_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2146_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_si2146_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx367_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx367_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx367_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx367_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx367_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx367_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx367_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx367_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx407_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx407_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx407_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx407_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx407_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx407_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx407_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx407_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F09_sx407_8,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2157_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2157_1,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2157_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2157_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2157_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2157_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2157_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2157_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2174_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2174_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2174_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2174_3,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2174_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2174_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2201_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2201_1,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2201_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2201_3,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2201_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2201_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2201_6,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2201_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2201_8,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2201_9,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2233_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2233_1,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2233_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2233_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2233_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2233_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2233_6,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2233_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2233_8,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2239_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2239_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2239_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2239_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2239_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2239_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2239_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2274_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2274_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2274_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2274_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2274_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2274_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2274_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2274_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2294_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2294_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2294_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2294_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2294_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2294_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2294_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2327_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2327_1,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2327_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2327_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2327_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2327_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2327_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2327_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2327_8,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2329_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2329_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2329_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2329_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2329_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2329_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2329_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2340_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2340_1,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2340_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2340_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2340_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2340_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2340_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_si2340_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx436_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx436_1,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx436_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx436_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx436_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx436_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx436_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx452_0,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx452_1,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx452_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx452_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx452_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx452_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx452_6,0
../audioData/VAD_Kaggle/Data/Audio/Female/PTDB-TUG/mic_F10_sx452_7,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SA1_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SA1_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SA1_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SA1_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SA2_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SA2_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SA2_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1022_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1022_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1022_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1022_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1027_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1027_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1027_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1027_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1115_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1115_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1115_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1115_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1115_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1117_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1117_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1117_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1117_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1137_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1137_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1137_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1137_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1148_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1148_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1148_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1148_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1152_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1152_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1152_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1152_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1152_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1152_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1160_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1160_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1160_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1160_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1160_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1160_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1203_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1203_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1203_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1208_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1208_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1208_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1208_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1211_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1211_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1211_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1211_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1241_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1241_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1241_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1241_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1241_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1241_5,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1241_6,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1254_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1254_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1254_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1290_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1290_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1290_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1290_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1290_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1290_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1300_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1300_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1300_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1300_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1300_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1300_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1329_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1329_1,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1329_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1339_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1339_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1339_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1339_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1339_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1339_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1344_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1344_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1344_2,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1344_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1377_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1377_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1377_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1377_3,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1377_4,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1389_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1389_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1389_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1389_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1389_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1389_5,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1392_0,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1392_1,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1392_2,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1392_3,1
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1392_4,0
../audioData/VAD_Kaggle/Data/Audio/Female/TMIT/SI1392_5,1
